,name,proximal_neighborhood,map_neighborhood,lat,lng,distance,neighborhood,categories,address,labeledLatLngs,postalCode,cc,city,state,country,formattedAddress,crossStreet,id
8,LIT NYC GENTLEMEN CLUB,,,40.75427616575544,-73.92264652206751,2897,,Nightclub,35-35 Steinway St,"[{'label': 'display', 'lat': 40.75427616575544, 'lng': -73.92264652206751}]",11101,US,Astoria,NY,United States,"['35-35 Steinway St (Steinway street)', 'Astoria, NY 11101', 'United States']",Steinway street,528276f211d215cb2b1f7e1f
9,Babylon Hookah Lounge,,,40.745495410150944,-73.9776819211828,2021,,Hookah Bar,208 E 34th St,"[{'label': 'display', 'lat': 40.745495410150944, 'lng': -73.9776819211828}, {'label': 'entrance', 'lat': 40.745379, 'lng': -73.977679}]",10016,US,New York,NY,United States,"['208 E 34th St (at 3rd Ave)', 'New York, NY 10016', 'United States']",at 3rd Ave,4dc725b01f6ef43b8a4056b4
10,Evolve Lounge,,,40.76049935159113,-73.96597594796832,2158,,Gay Bar,221 E 58th St,"[{'label': 'display', 'lat': 40.76049935159113, 'lng': -73.96597594796832}, {'label': 'entrance', 'lat': 40.760535, 'lng': -73.965912}]",10022,US,New York,NY,United States,"['221 E 58th St (at 3rd Ave.)', 'New York, NY 10022', 'United States']",at 3rd Ave.,4bc39cd3abf495216305c493
11,Lavo,,,40.762919168049976,-73.97133777386868,2623,,Nightclub,39 E 58th St,"[{'label': 'display', 'lat': 40.762919168049976, 'lng': -73.97133777386868}]",10022,US,New York,NY,United States,"['39 E 58th St (btwn Park & Madison Ave)', 'New York, NY 10022', 'United States']",btwn Park & Madison Ave,4c7ecc952042b1f79b0dc1ad
12,Arena Night Club,,,40.7549440897888,-73.98593451199434,2993,,Nightclub,135 W 41st St,"[{'label': 'display', 'lat': 40.7549440897888, 'lng': -73.98593451199434}]",10036,US,New York,NY,United States,"['135 W 41st St (btwn 6th Ave. & Broadway)', 'New York, NY 10036', 'United States']",btwn 6th Ave. & Broadway,4a73d7b0f964a52088dd1fe3
13,Escuelita,,,40.755623449055406,-73.99118474661114,3427,,Gay Bar,301 W 39th St,"[{'label': 'display', 'lat': 40.755623449055406, 'lng': -73.99118474661114}]",10018,US,New York,NY,United States,"['301 W 39th St (btwn 8th & 9th Ave.)', 'New York, NY 10018', 'United States']",btwn 8th & 9th Ave.,3fd66200f964a5208ee71ee3
14,Studio 21,,,40.74158156799786,-73.99358492738803,3355,,Lounge,59 W 21st St,"[{'label': 'display', 'lat': 40.74158156799786, 'lng': -73.99358492738803}]",10010,US,New York,NY,United States,"['59 W 21st St (btwn 5th & 6th Ave.)', 'New York, NY 10010', 'United States']",btwn 5th & 6th Ave.,4cb765c8bac937042643d47c
0,Star Nightclub,,,40.77727,-73.97920699999999,2970,,Pub,246 Columbus Ave,"[{'label': 'display', 'lat': 40.77727, 'lng': -73.97920699999999}]",10023,US,New York,NY,United States,"['246 Columbus Ave (btw 71st and 72nd)', 'New York, NY 10023', 'United States']",btw 71st and 72nd,42a39200f964a520ea241fe3
1,The World Nightclub,,,40.75660022142159,-73.99007881236722,1953,,Nightclub,669 8th Ave,"[{'label': 'display', 'lat': 40.75660022142159, 'lng': -73.99007881236722}]",10036,US,New York,NY,United States,"['669 8th Ave (42nd street)', 'New York, NY 10036', 'United States']",42nd street,4ccc8101511b236a37e3f1c9
2,Blue Nightclub,,,40.757651,-73.98715,1754,,Nightclub,220 W 44th St,"[{'label': 'display', 'lat': 40.757651, 'lng': -73.98715}]",10036,US,New York,NY,United States,"['220 W 44th St', 'New York, NY 10036', 'United States']",,5cfc88ce3fffb4002572fa4e
3,Mission Nightclub,,,40.74793425253044,-73.99496170439467,2343,,Nightclub,229 W 28th St,"[{'label': 'display', 'lat': 40.74793425253044, 'lng': -73.99496170439467}, {'label': 'entrance', 'lat': 40.747951, 'lng': -73.994828}]",10001,US,New York,NY,United States,"['229 W 28th St (Between 7th & 8th Ave)', 'New York, NY 10001', 'United States']",Between 7th & 8th Ave,5a96e751d69ed035676ca89a
4,Doha Nightclub NYC,,,40.753056,-73.933011,2928,,Nightclub,3834 31st St,"[{'label': 'display', 'lat': 40.753056, 'lng': -73.933011}]",11101,US,Long Island City,NY,United States,"['3834 31st St', 'Long Island City, NY 11101', 'United States']",,5a58a0b5c47cf954cad00ad1
5,C72 nightclub,,,40.777047,-73.979019,2942,,Nightclub,,"[{'label': 'display', 'lat': 40.777047, 'lng': -73.979019}]",,US,New York,NY,United States,"['New York, NY', 'United States']",,5197052f498eccd5ab0540af
6,Embassy Nightclub & Lounge,,,40.744403,-73.931507,3169,,Nightclub,33-02 Queens Blvd,"[{'label': 'display', 'lat': 40.744403, 'lng': -73.931507}]",11101,US,Queens,NY,United States,"['33-02 Queens Blvd (33rd Street)', 'Long Island City, NY 11101', 'United States']",33rd Street,57da0f88498e0dee5c0e75ee
7,J'adore Nightclub,,,40.73888687204467,-73.99424272282393,2674,,Nightclub,37 W 17th St,"[{'label': 'display', 'lat': 40.73888687204467, 'lng': -73.99424272282393}]",10011,US,New York,NY,United States,"['37 W 17th St (Bet 5th And 6th Ave.)', 'New York, NY 10011', 'United States']",Bet 5th And 6th Ave.,4ec861cacc21b428e42e21b2
8,Bonfire Nightclub,,,40.73374801031597,-73.99958834964578,3372,,Nightclub,404 Avenue of the Americas,"[{'label': 'display', 'lat': 40.73374801031597, 'lng': -73.99958834964578}]",10011,US,New York,NY,United States,"['404 Avenue of the Americas (W 8th Street)', 'New York, NY 10011', 'United States']",W 8th Street,4fbedc1de4b06efb316f1435
9,YOTEL New York,,,40.759171152139054,-73.99526845262133,2455,,Hotel,570 10th Ave,"[{'label': 'display', 'lat': 40.759171152139054, 'lng': -73.99526845262133}]",10036,US,New York,NY,United States,"['570 10th Ave (at W 42nd St)', 'New York, NY 10036', 'United States']",at W 42nd St,4da5dd2fcda1c55f755f88c5
10,Ammos Night Club,,,40.754124,-73.977017,818,,Nightclub,,"[{'label': 'display', 'lat': 40.754124, 'lng': -73.977017}]",,US,,New York,United States,"['New York', 'United States']",,4e6c58e7d4c09a17a590df4f
11,New York Nightclubs VIP,,,40.7447697097984,-73.98710489273071,1825,,Nightclub,244 5th Ave Ste A268,"[{'label': 'display', 'lat': 40.7447697097984, 'lng': -73.98710489273071}]",10001,US,New York,NY,United States,"['244 5th Ave Ste A268', 'New York, NY 10001', 'United States']",,4ea20db67beb98c09b7f9e0f
12,Babylon Hookah Lounge,,,40.745495410150944,-73.9776819211828,1112,,Hookah Bar,208 E 34th St,"[{'label': 'display', 'lat': 40.745495410150944, 'lng': -73.9776819211828}, {'label': 'entrance', 'lat': 40.745379, 'lng': -73.977679}]",10016,US,New York,NY,United States,"['208 E 34th St (at 3rd Ave)', 'New York, NY 10016', 'United States']",at 3rd Ave,4dc725b01f6ef43b8a4056b4
13,Lavo,,,40.762919168049976,-73.97133777386868,1248,,Nightclub,39 E 58th St,"[{'label': 'display', 'lat': 40.762919168049976, 'lng': -73.97133777386868}]",10022,US,New York,NY,United States,"['39 E 58th St (btwn Park & Madison Ave)', 'New York, NY 10022', 'United States']",btwn Park & Madison Ave,4c7ecc952042b1f79b0dc1ad
14,Evolve Lounge,,,40.76049935159113,-73.96597594796832,952,,Gay Bar,221 E 58th St,"[{'label': 'display', 'lat': 40.76049935159113, 'lng': -73.96597594796832}, {'label': 'entrance', 'lat': 40.760535, 'lng': -73.965912}]",10022,US,New York,NY,United States,"['221 E 58th St (at 3rd Ave.)', 'New York, NY 10022', 'United States']",at 3rd Ave.,4bc39cd3abf495216305c493
15,Chango Night Club,,,40.75291146727775,-73.93293673154425,2933,,Nightclub,3834 31st St,"[{'label': 'display', 'lat': 40.75291146727775, 'lng': -73.93293673154425}]",11101,US,Long Island City,NY,United States,"['3834 31st St (btwn 38th & 39th Ave.)', 'Long Island City, NY 11101', 'United States']",btwn 38th & 39th Ave.,4c021817fd082d7f18f90785
16,Marquee,,,40.75009748526309,-74.00281424780948,2968,,Nightclub,289 10th Ave,"[{'label': 'display', 'lat': 40.75009748526309, 'lng': -74.00281424780948}]",10001,US,New York,NY,United States,"['289 10th Ave (btwn W 26th & W 27th St)', 'New York, NY 10001', 'United States']",btwn W 26th & W 27th St,40a2ba80f964a520fef21ee3
17,Arena Night Club,,,40.7549440897888,-73.98593451199434,1570,,Nightclub,135 W 41st St,"[{'label': 'display', 'lat': 40.7549440897888, 'lng': -73.98593451199434}]",10036,US,New York,NY,United States,"['135 W 41st St (btwn 6th Ave. & Broadway)', 'New York, NY 10036', 'United States']",btwn 6th Ave. & Broadway,4a73d7b0f964a52088dd1fe3
18,Escuelita,,,40.755623449055406,-73.99118474661114,2019,,Gay Bar,301 W 39th St,"[{'label': 'display', 'lat': 40.755623449055406, 'lng': -73.99118474661114}]",10018,US,New York,NY,United States,"['301 W 39th St (btwn 8th & 9th Ave.)', 'New York, NY 10018', 'United States']",btwn 8th & 9th Ave.,3fd66200f964a5208ee71ee3
19,Studio 21,,,40.74158156799786,-73.99358492738803,2473,,Lounge,59 W 21st St,"[{'label': 'display', 'lat': 40.74158156799786, 'lng': -73.99358492738803}]",10010,US,New York,NY,United States,"['59 W 21st St (btwn 5th & 6th Ave.)', 'New York, NY 10010', 'United States']",btwn 5th & 6th Ave.,4cb765c8bac937042643d47c
20,TAO Downtown,,,40.74253880753354,-74.00381208666427,3223,,Asian Restaurant,92 9th Ave,"[{'label': 'display', 'lat': 40.74253880753354, 'lng': -74.00381208666427}, {'label': 'entrance', 'lat': 40.742575, 'lng': -74.00397}]",10011,US,New York,NY,United States,"['92 9th Ave (at W 16th St)', 'New York, NY 10011', 'United States']",at W 16th St,523c7e56498ef9332c5ce675
21,1 OAK,,,40.743837587991024,-74.00635657271195,3384,,Nightclub,453 W 17th St,"[{'label': 'display', 'lat': 40.743837587991024, 'lng': -74.00635657271195}]",10011,US,New York,NY,United States,"['453 W 17th St (btwn 9th & 10th Ave)', 'New York, NY 10011', 'United States']",btwn 9th & 10th Ave,4b73ab13f964a520dbb72de3
0,The World Nightclub,,,40.75660022142159,-73.99007881236722,1921,,Nightclub,669 8th Ave,"[{'label': 'display', 'lat': 40.75660022142159, 'lng': -73.99007881236722}]",10036,US,New York,NY,United States,"['669 8th Ave (42nd street)', 'New York, NY 10036', 'United States']",42nd street,4ccc8101511b236a37e3f1c9
1,Mission Nightclub,,,40.74793425253044,-73.99496170439467,2005,,Nightclub,229 W 28th St,"[{'label': 'display', 'lat': 40.74793425253044, 'lng': -73.99496170439467}, {'label': 'entrance', 'lat': 40.747951, 'lng': -73.994828}]",10001,US,New York,NY,United States,"['229 W 28th St (Between 7th & 8th Ave)', 'New York, NY 10001', 'United States']",Between 7th & 8th Ave,5a96e751d69ed035676ca89a
2,Blue Nightclub,,,40.757651,-73.98715,1797,,Nightclub,220 W 44th St,"[{'label': 'display', 'lat': 40.757651, 'lng': -73.98715}]",10036,US,New York,NY,United States,"['220 W 44th St', 'New York, NY 10036', 'United States']",,5cfc88ce3fffb4002572fa4e
3,J'adore Nightclub,,,40.73888687204467,-73.99424272282393,2137,,Nightclub,37 W 17th St,"[{'label': 'display', 'lat': 40.73888687204467, 'lng': -73.99424272282393}]",10011,US,New York,NY,United States,"['37 W 17th St (Bet 5th And 6th Ave.)', 'New York, NY 10011', 'United States']",Bet 5th And 6th Ave.,4ec861cacc21b428e42e21b2
4,Truth Nightclub (Ghost Club Power),,,40.742065999999994,-74.006872,3055,,Nightclub,441 W 14th St,"[{'label': 'display', 'lat': 40.742065999999994, 'lng': -74.006872}]",10014,US,New York,NY,United States,"['441 W 14th St (15th st)', 'New York, NY 10014', 'United States']",15th st,5d7dcb1004b75b00085b977e
5,Embassy Nightclub & Lounge,,,40.744403,-73.931507,3360,,Nightclub,33-02 Queens Blvd,"[{'label': 'display', 'lat': 40.744403, 'lng': -73.931507}]",11101,US,Queens,NY,United States,"['33-02 Queens Blvd (33rd Street)', 'Long Island City, NY 11101', 'United States']",33rd Street,57da0f88498e0dee5c0e75ee
6,Bonfire Nightclub,,,40.73374801031597,-73.99958834964578,2806,,Nightclub,404 Avenue of the Americas,"[{'label': 'display', 'lat': 40.73374801031597, 'lng': -73.99958834964578}]",10011,US,New York,NY,United States,"['404 Avenue of the Americas (W 8th Street)', 'New York, NY 10011', 'United States']",W 8th Street,4fbedc1de4b06efb316f1435
7,VANDAL Nightclub,,,40.721200701082005,-73.99345526074791,3422,,Nightclub,199 Bowery Lowr Level,"[{'label': 'display', 'lat': 40.721200701082005, 'lng': -73.99345526074791}]",10002,US,New York,NY,United States,"['199 Bowery Lowr Level', 'New York, NY 10002', 'United States']",,5caf985d666116002ca0eab5
8,YOTEL New York,,,40.759171152139054,-73.99526845262133,2444,,Hotel,570 10th Ave,"[{'label': 'display', 'lat': 40.759171152139054, 'lng': -73.99526845262133}]",10036,US,New York,NY,United States,"['570 10th Ave (at W 42nd St)', 'New York, NY 10036', 'United States']",at W 42nd St,4da5dd2fcda1c55f755f88c5
9,Ammos Night Club,,,40.754124,-73.977017,939,,Nightclub,,"[{'label': 'display', 'lat': 40.754124, 'lng': -73.977017}]",,US,,New York,United States,"['New York', 'United States']",,4e6c58e7d4c09a17a590df4f
10,Babylon Hookah Lounge,,,40.745495410150944,-73.9776819211828,567,,Hookah Bar,208 E 34th St,"[{'label': 'display', 'lat': 40.745495410150944, 'lng': -73.9776819211828}, {'label': 'entrance', 'lat': 40.745379, 'lng': -73.977679}]",10016,US,New York,NY,United States,"['208 E 34th St (at 3rd Ave)', 'New York, NY 10016', 'United States']",at 3rd Ave,4dc725b01f6ef43b8a4056b4
11,New York Nightclubs VIP,,,40.7447697097984,-73.98710489273071,1360,,Nightclub,244 5th Ave Ste A268,"[{'label': 'display', 'lat': 40.7447697097984, 'lng': -73.98710489273071}]",10001,US,New York,NY,United States,"['244 5th Ave Ste A268', 'New York, NY 10001', 'United States']",,4ea20db67beb98c09b7f9e0f
12,Marquee,,,40.75009748526309,-74.00281424780948,2687,,Nightclub,289 10th Ave,"[{'label': 'display', 'lat': 40.75009748526309, 'lng': -74.00281424780948}]",10001,US,New York,NY,United States,"['289 10th Ave (btwn W 26th & W 27th St)', 'New York, NY 10001', 'United States']",btwn W 26th & W 27th St,40a2ba80f964a520fef21ee3
13,Peligro Night Club,,,40.721885681152344,-73.9871597290039,3093,,Nightclub,184 Ludlow St,"[{'label': 'display', 'lat': 40.721885681152344, 'lng': -73.9871597290039}]",10002,US,New York,NY,United States,"['184 Ludlow St (E Houston St)', 'New York, NY 10002', 'United States']",E Houston St,4bdcf6b6edf50f471addc834
14,Ave night club,,,40.7235273,-73.997321,3409,,Pub,,"[{'label': 'display', 'lat': 40.7235273, 'lng': -73.997321}]",10012,US,New York,NY,United States,"['116 10th Ave', 'New York, NY 10012', 'United States']",116 10th Ave,4e3e3828aeb73139a1846b2e
15,Lavo,,,40.762919168049976,-73.97133777386868,1781,,Nightclub,39 E 58th St,"[{'label': 'display', 'lat': 40.762919168049976, 'lng': -73.97133777386868}]",10022,US,New York,NY,United States,"['39 E 58th St (btwn Park & Madison Ave)', 'New York, NY 10022', 'United States']",btwn Park & Madison Ave,4c7ecc952042b1f79b0dc1ad
16,Chango Night Club,,,40.75291146727775,-73.93293673154425,3296,,Nightclub,3834 31st St,"[{'label': 'display', 'lat': 40.75291146727775, 'lng': -73.93293673154425}]",11101,US,Long Island City,NY,United States,"['3834 31st St (btwn 38th & 39th Ave.)', 'Long Island City, NY 11101', 'United States']",btwn 38th & 39th Ave.,4c021817fd082d7f18f90785
17,Arena Night Club,,,40.7549440897888,-73.98593451199434,1529,,Nightclub,135 W 41st St,"[{'label': 'display', 'lat': 40.7549440897888, 'lng': -73.98593451199434}]",10036,US,New York,NY,United States,"['135 W 41st St (btwn 6th Ave. & Broadway)', 'New York, NY 10036', 'United States']",btwn 6th Ave. & Broadway,4a73d7b0f964a52088dd1fe3
18,Evolve Lounge,,,40.76049935159113,-73.96597594796832,1575,,Gay Bar,221 E 58th St,"[{'label': 'display', 'lat': 40.76049935159113, 'lng': -73.96597594796832}, {'label': 'entrance', 'lat': 40.760535, 'lng': -73.965912}]",10022,US,New York,NY,United States,"['221 E 58th St (at 3rd Ave.)', 'New York, NY 10022', 'United States']",at 3rd Ave.,4bc39cd3abf495216305c493
19,Escuelita,,,40.755623449055406,-73.99118474661114,1942,,Gay Bar,301 W 39th St,"[{'label': 'display', 'lat': 40.755623449055406, 'lng': -73.99118474661114}]",10018,US,New York,NY,United States,"['301 W 39th St (btwn 8th & 9th Ave.)', 'New York, NY 10018', 'United States']",btwn 8th & 9th Ave.,3fd66200f964a5208ee71ee3
20,KTU Professional Radio DJ Night Club and Lounge,,,40.720443,-74.005319,4118,,Nightclub,32 Avenue of the Americas,"[{'label': 'display', 'lat': 40.720443, 'lng': -74.005319}]",10013,US,New York,NY,United States,"['32 Avenue of the Americas', 'New York, NY 10013', 'United States']",,4c177cb57bf1d13a4235e881
21,Studio 21,,,40.74158156799786,-73.99358492738803,1977,,Lounge,59 W 21st St,"[{'label': 'display', 'lat': 40.74158156799786, 'lng': -73.99358492738803}]",10010,US,New York,NY,United States,"['59 W 21st St (btwn 5th & 6th Ave.)', 'New York, NY 10010', 'United States']",btwn 5th & 6th Ave.,4cb765c8bac937042643d47c
22,TAO Downtown,,,40.74253880753354,-74.00381208666427,2791,,Asian Restaurant,92 9th Ave,"[{'label': 'display', 'lat': 40.74253880753354, 'lng': -74.00381208666427}, {'label': 'entrance', 'lat': 40.742575, 'lng': -74.00397}]",10011,US,New York,NY,United States,"['92 9th Ave (at W 16th St)', 'New York, NY 10011', 'United States']",at W 16th St,523c7e56498ef9332c5ce675
23,Avenue,,,40.74411375620596,-74.00664166038882,3003,,Nightclub,116 10th Ave,"[{'label': 'display', 'lat': 40.74411375620596, 'lng': -74.00664166038882}]",10011,US,New York,NY,United States,"['116 10th Ave (btwn 17th & 18th St)', 'New York, NY 10011', 'United States']",btwn 17th & 18th St,4ad9f641f964a5206e1c21e3
24,1 OAK,,,40.743837587991024,-74.00635657271195,2983,,Nightclub,453 W 17th St,"[{'label': 'display', 'lat': 40.743837587991024, 'lng': -74.00635657271195}]",10011,US,New York,NY,United States,"['453 W 17th St (btwn 9th & 10th Ave)', 'New York, NY 10011', 'United States']",btwn 9th & 10th Ave,4b73ab13f964a520dbb72de3
0,VANDAL Nightclub,,,40.721200701082005,-73.99345526074791,1967,Wakefield,Nightclub,199 Bowery Lowr Level,"[{'label': 'display', 'lat': 40.721200701082005, 'lng': -73.99345526074791}]",10002,US,New York,NY,United States,"['199 Bowery Lowr Level', 'New York, NY 10002', 'United States']",,
1,J'adore Nightclub,,,40.73888687204467,-73.99424272282393,1916,Co-op City,Nightclub,37 W 17th St,"[{'label': 'display', 'lat': 40.73888687204467, 'lng': -73.99424272282393}]",10011,US,New York,NY,United States,"['37 W 17th St (Bet 5th And 6th Ave.)', 'New York, NY 10011', 'United States']",Bet 5th And 6th Ave.,
2,Mission Nightclub,,,40.74793425253044,-73.99496170439467,2581,Eastchester,Nightclub,229 W 28th St,"[{'label': 'display', 'lat': 40.74793425253044, 'lng': -73.99496170439467}, {'label': 'entrance', 'lat': 40.747951, 'lng': -73.994828}]",10001,US,New York,NY,United States,"['229 W 28th St (Between 7th & 8th Ave)', 'New York, NY 10001', 'United States']",Between 7th & 8th Ave,
3,Bonfire Nightclub,,,40.73374801031597,-73.99958834964578,2175,Fieldston,Nightclub,404 Avenue of the Americas,"[{'label': 'display', 'lat': 40.73374801031597, 'lng': -73.99958834964578}]",10011,US,New York,NY,United States,"['404 Avenue of the Americas (W 8th Street)', 'New York, NY 10011', 'United States']",W 8th Street,
4,Truth Nightclub (Ghost Club Power),,,40.742065999999994,-74.006872,3030,Riverdale,Nightclub,441 W 14th St,"[{'label': 'display', 'lat': 40.742065999999994, 'lng': -74.006872}]",10014,US,New York,NY,United States,"['441 W 14th St (15th st)', 'New York, NY 10014', 'United States']",15th st,
5,Blue Nightclub,,,40.757651,-73.98715,3165,Kingsbridge,Nightclub,220 W 44th St,"[{'label': 'display', 'lat': 40.757651, 'lng': -73.98715}]",10036,US,New York,NY,United States,"['220 W 44th St', 'New York, NY 10036', 'United States']",,
